anime_id,name,genre,type,episodes,rating,members
1566,ghost in the shell stand alone complex  solid state society,"Mecha, Military, Mystery, Police, Sci-Fi, Seinen",Special,1,8.22,55247
31741,magi sinbad no bouken tv,"Action, Adventure, Fantasy, Magic, Shounen",TV,13,8.22,73480
440,shoujo kakumei utena,"Drama, Fantasy, Psychological, Shoujo",TV,39,8.22,77464
4107,tengen toppa gurren lagann movie gurrenhen,"Action, Comedy, Mecha",Movie,1,8.22,72933
1506,detective conan movie 1 requiem of the detectives,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1,8.21,21789
2759,evangelion 1 you are not alone,"Action, Mecha, Sci-Fi",Movie,1,8.21,194561
72,full metal panic fumoffu,"Action, Comedy, School",TV,12,8.21,171086
3016,ginga eiyuu densetsu arata naru tatakai no overture,"Action, Drama, Military, Sci-Fi, Space",Movie,1,8.21,11808
3783,kara no kyoukai  tsuukaku zanryuu,"Action, Drama, Mystery, Supernatural, Thriller",Movie,1,8.21,108720
3927,mobile suit gundam  second season,"Action, Drama, Mecha, Military, Sci-Fi, Space",TV,25,8.21,86972
11597,nisemonogatari,"Comedy, Mystery, Supernatural",TV,11,8.21,260062
28025,tsukimonogatari,"Comedy, Mystery, Supernatural",TV,4,8.21,111009
24833,ansatsu kyoushitsu tv,"Action, Comedy, School, Shounen",TV,22,8.2,312654
29893,aria the avvenire,"Fantasy, Sci-Fi, Shounen, Slice of Life",Special,3,8.2,9500
27663,baby steps 2nd season,"Romance, School, Shounen, Sports",TV,25,8.2,36251
1482,dgrayman,"Action, Adventure, Comedy, Shounen",TV,103,8.2,334399
3371,ginga eiyuu densetsu gaiden senoku no hoshi senoku no hikari,"Action, Military, Sci-Fi, Space",OVA,24,8.2,8621
25313,gintama jump festa 214 special,"Action, Comedy, Historical, Parody, Samurai, Sci-Fi, Shounen",Special,1,8.2,13764
1430,lupin iii cagliostro no shiro,"Adventure, Comedy, Shounen",Movie,1,8.2,32732
33051,mobile suit gundam ironblooded orphans 2nd season,"Action, Drama, Mecha, Sci-Fi, Space",TV,25,8.2,21210
7720,ookiku furikabutte natsu no taikaihen,"Comedy, Sports",TV,13,8.2,22190
1914,saiunkoku monogatari 2nd season,"Adventure, Comedy, Drama, Fantasy, Historical, Romance",TV,39,8.2,23160
20371,sekaiichi hatsukoi movie yokozawa takafumi no baai,"Comedy, Drama, Romance, Shounen Ai",Movie,1,8.2,23045
15039,ano hi mita hana no namae wo bokutachi wa mada shiranai movie,"Drama, Slice of Life, Supernatural",Movie,1,8.19,95241
2164,dennou coil,"Adventure, Comedy, Drama, Mystery, Sci-Fi",TV,26,8.19,76860
237,eureka seven,"Adventure, Drama, Mecha, Romance, Sci-Fi",TV,50,8.19,239570
2449,ghost in the shell stand alone complex  the laughing man,"Action, Mecha, Mystery, Police, Psychological, Sci-Fi, Seinen",Special,1,8.19,21435
10643,gintama dai hanseikai,"Action, Comedy, Parody, Samurai",Special,1,8.19,14728
17739,hidamari sketch sae hiro sotsugyouhen,"Comedy, School, Slice of Life",OVA,2,8.19,5959
135,hikaru no go,"Comedy, Game, Shounen, Supernatural",TV,75,8.19,69000
6045,kimi ni todoke,"Romance, School, Shoujo, Slice of Life",TV,25,8.19,309339
16001,kokoro connect michi random,"Comedy, Drama, Romance, School, Slice of Life, Supernatural",Special,4,8.19,106989
6211,tokyo magnitude 8,Drama,TV,11,8.19,121349
232,cardcaptor sakura,"Adventure, Comedy, Drama, Fantasy, Magic, Romance, School, Shoujo",TV,70,8.18,181249
4789,ef a tale of melodies,"Drama, Mystery, Romance, Supernatural",TV,12,8.18,103657
16918,gin no saji,"Comedy, School, Shounen, Slice of Life",TV,11,8.18,116261
16,hachimitsu to clover,"Comedy, Drama, Josei, Romance",TV,24,8.18,130646
1486,kodomo no omocha tv,"Comedy, Drama, Romance, Shoujo",TV,102,8.18,27893
24997,love live the school idol movie,"Music, School, Slice of Life",Movie,1,8.18,38118
32902,mahoutsukai no yome hoshi matsu hito,"Fantasy, Magic",OVA,3,8.18,43372
8063,sekaiichi hatsukoi ova,"Comedy, Drama, Romance, Shounen Ai",OVA,2,8.18,35225
25879,working,"Comedy, Romance, Slice of Life",TV,13,8.18,80763
889,black lagoon,"Action, Seinen",TV,12,8.17,332562
21419,detective conan movie 18 the sniper from another dimension,"Action, Mystery, Police, Shounen",Movie,1,8.17,12151
2952,final fantasy vii advent children complete,"Action, Fantasy, Super Power",OVA,1,8.17,77111
934,higurashi no naku koro ni,"Horror, Mystery, Psychological, Supernatural, Thriller",TV,26,8.17,359494
12189,hyouka,"Mystery, School, Slice of Life",TV,22,8.17,372246
1530,kanon 26,"Drama, Romance, Slice of Life, Supernatural",TV,24,8.17,163171
9656,kimi ni todoke 2nd season,"Romance, School, Shoujo, Slice of Life",TV,12,8.17,171866
20507,noragami,"Action, Adventure, Shounen, Supernatural",TV,12,8.17,515378
31149,persona  the movie 4 winter of rebirth,"Action, Fantasy, Seinen, Supernatural",Movie,1,8.17,13359
4918,xxxholic shunmuki,"Comedy, Drama, Mystery, Psychological, Supernatural",OVA,2,8.17,40401
14075,zetsuen no tempest,"Action, Drama, Fantasy, Magic, Mystery, Psychological, Shounen",TV,24,8.17,259900
4772,aria the origination sono choppiri himitsu no basho ni,"Comedy, Shounen, Slice of Life",Special,1,8.16,11961
781,detective conan movie  the last wizard of the century,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1,8.16,26799
1363,detective conan movie 4 captured in her eyes,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1,8.16,25461
223,dragon ball,"Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",TV,153,8.16,316102
2004,hanada shounenshi,"Comedy, Drama, Slice of Life, Supernatural",TV,25,8.16,6321
25649,junjou romantica ,"Comedy, Drama, Romance, Shounen Ai",TV,12,8.16,39866
153,juuni kokuki,"Action, Adventure, Fantasy, Magic, Supernatural",TV,45,8.16,66646
5029,major movie yuujou no winning shot,"Action, Shounen, Sports",Movie,1,8.16,9943
302,mirai shounen conan,"Adventure, Drama, Sci-Fi",TV,26,8.16,15557
8740,one piece film strong world episode ,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",OVA,1,8.16,33862
5682,phantom requiem for the phantom,"Action, Drama, Seinen, Thriller",TV,26,8.16,159105
21647,tamako love story,"Comedy, Romance, Slice of Life",Movie,1,8.16,72708
16049,toaru kagaku no railgun s,"Action, Sci-Fi, Super Power",TV,24,8.16,137105
1065,touch,"Drama, Romance, School, Shounen, Slice of Life, Sports",TV,101,8.16,12833
18179,yowamushi pedal,"Comedy, Drama, Shounen, Sports",TV,38,8.16,91138
47,akira,"Action, Adventure, Horror, Military, Sci-Fi, Supernatural",Movie,1,8.15,215897
4901,black lagoon robertas blood trail,"Action, Seinen",OVA,5,8.15,108099
23199,durararax2 shou,"Action, Mystery, Supernatural",TV,12,8.15,189407
32122,gintama jump festa 215 special,"Action, Comedy, Historical, Parody, Samurai, Shounen",Special,1,8.15,7923
30415,high☆speed free starting days,"School, Slice of Life, Sports",Movie,1,8.15,24310
851,kyou kara ore wa,"Comedy, Shounen",OVA,10,8.15,7954
10049,nurarihyon no mago sennen makyou,"Action, Demons, Shounen, Supernatural",TV,24,8.15,75612
1943,paprika,"Fantasy, Horror, Mystery, Psychological, Sci-Fi, Thriller",Movie,1,8.15,163308
4053,prince of tennis the national tournament finals,"Comedy, School, Shounen, Sports",OVA,7,8.15,21020
846,school rumble ni gakki,"Comedy, Romance, School, Shounen",TV,26,8.15,93095
9926,sekaiichi hatsukoi,"Comedy, Drama, Romance, Shounen Ai",TV,12,8.15,94820
31173,akagami no shirayukihime 2nd season,"Drama, Fantasy, Romance, Shoujo",TV,12,8.14,80862
4059,clannad mou hitotsu no sekai tomoyohen,"Drama, Romance, School, Slice of Life",Special,1,8.14,160423
589,ginga nagareboshi gin,"Action, Adventure, Drama, Shounen",TV,21,8.14,10575
15059,initial d fifth stage,"Action, Cars, Drama, Seinen, Sports",TV,14,8.14,26711
7791,kon,"Comedy, Music, School, Slice of Life",TV,26,8.14,246276
17265,log horizon,"Action, Adventure, Fantasy, Game, Magic, Shounen",TV,25,8.14,387100
20815,sekaiichi hatsukoi valentinehen,"Comedy, Romance, Shounen Ai",Movie,1,8.14,13454
535,slayers next,"Adventure, Comedy, Demons, Fantasy, Magic",TV,26,8.14,39832
2563,aria the ova arietta,"Fantasy, Sci-Fi, Shounen, Slice of Life",OVA,1,8.13,20629
9963,detective conan movie 15 quarter of silence,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1,8.13,17165
32551,digimon adventure tri  kokuhaku,"Action, Adventure, Comedy, Drama",Movie,1,8.13,20989
2951,gintama nanigoto mo saiyo ga kanjin nano de tasho senobisuru kurai ga choudoyoi,"Action, Comedy, Historical, Mecha, Parody, Samurai, Sci-Fi, Shounen",Special,1,8.13,29331
2762,igano kabamaru,"Adventure, Comedy, Romance, Shounen",TV,24,8.13,5063
14713,kamisama hajimemashita,"Comedy, Demons, Fantasy, Romance, Shoujo, Supernatural",TV,13,8.13,189641
14807,kara no kyoukai mirai fukuin,"Drama, Mystery, Seinen, Supernatural",Movie,1,8.13,41168
81,mobile suit gundam the 8th ms team,"Adventure, Drama, Mecha, Military, Romance, Sci-Fi",OVA,12,8.13,34177
9204,omae umasou da na,"Action, Adventure, Fantasy, Kids",Movie,1,8.13,6645
31098,ushio to tora tv 2nd season,"Comedy, Demons, Shounen, Supernatural",TV,13,8.13,43916
1023,wolfs rain ova,"Adventure, Drama, Psychological, Sci-Fi, Supernatural",OVA,4,8.13,37679
33253,ajin 2nd season,"Action, Horror, Mystery, Seinen, Supernatural",TV,13,8.12,51382
24921,aoki hagane no arpeggio ars nova cadenza,"Action, Sci-Fi, Seinen",Movie,1,8.12,12353
1471,city hunter 2,"Action, Comedy, Mystery, Shounen",TV,63,8.12,8199
27831,durararax2 ten,"Action, Mystery, Supernatural",TV,12,8.12,132506
2924,ef a tale of memories,"Drama, Mystery, Romance",TV,12,8.12,151106
4672,ghost in the shell 2,"Action, Mecha, Police, Psychological, Sci-Fi, Seinen",Movie,1,8.12,51789
2448,ghost in the shell stand alone complex 2nd gig  individual eleven,"Action, Mecha, Sci-Fi",Special,1,8.12,16614
3907,ginga sengoku gunyuuden rai,"Adventure, Romance, Sci-Fi, Shounen, Space",TV,52,8.12,5308
186,initial d second stage,"Action, Cars, Drama, Seinen, Sports",TV,13,8.12,45825
10080,kami nomi zo shiru sekai ii,"Comedy, Harem, Romance, Shounen, Supernatural",TV,12,8.12,194300
30885,noragami aragoto ova,"Action, Adventure, Shounen",OVA,2,8.12,58075
21469,stand by me doraemon,"Comedy, Kids, Sci-Fi, Shounen",Movie,1,8.12,5712
9941,tiger amp bunny,"Action, Comedy, Mystery, Super Power",TV,25,8.12,104075
14813,yahari ore no seishun love comedy wa machigatteiru,"Comedy, Drama, Romance, School",TV,13,8.12,353876
6421,fullmetal alchemist brotherhood specials,"Adventure, Drama, Fantasy, Magic, Military, Shounen",Special,4,8.11,67962
21855,hanamonogatari,"Comedy, Mystery, Supernatural",TV,5,8.11,124886
11739,kimi to boku 2,"Comedy, Drama, Romance, School, Shounen, Slice of Life",TV,13,8.11,44564
2159,ookiku furikabutte,"Comedy, Sports",TV,25,8.11,49599
28297,ore monogatari,"Comedy, Romance, Shoujo",TV,24,8.11,200833
29831,tamayura sotsugyou shashin part 4  ashita,"Comedy, Drama, Slice of Life",Movie,1,8.1,3187
2154,tekkon kinkreet,"Action, Adventure, Psychological, Supernatural",Movie,1,8.11,46018
861,xxxholic,"Comedy, Drama, Mystery, Psychological, Supernatural",TV,24,8.11,150872
1689,byousoku 5 centimeter,"Drama, Romance, Slice of Life",Movie,3,8.1,324035
34103,danganronpa  the end of kibougamine gakuen  kibouhen,"Action, Horror, Mystery, Psychological",Special,1,8.1,29969
3665,ginga eiyuu densetsu gaiden rasen meikyuu,"Drama, Military, Sci-Fi, Space",OVA,28,8.1,7712
9996,hyouge mono,"Historical, Samurai, Seinen",TV,39,8.1,10649
7711,karigurashi no arrietty,Fantasy,Movie,1,8.1,97910
77,mahou shoujo lyrical nanoha as,"Action, Comedy, Drama, Magic, Super Power",TV,13,8.1,41685
401,rurouni kenshin meiji kenkaku romantan  seisouhen,"Drama, Historical, Romance, Samurai, Shounen",OVA,2,8.1,49454
32093,tanakakun wa itsumo kedaruge,"Comedy, School, Slice of Life",TV,12,8.1,101335
12113,berserk ougon jidaihen ii  doldrey kouryaku,"Action, Adventure, Demons, Drama, Fantasy, Horror, Military, Seinen, Supernatural",Movie,1,8.09,66721
7338,darker than black kuro no keiyakusha gaiden,"Action, Mystery, Sci-Fi, Super Power",Special,4,8.09,136135
3014,ginga eiyuu densetsu waga yuku wa hoshi no taikai,"Action, Historical, Military, Sci-Fi, Space",Movie,1,8.09,15069
645,hikaru no go journey to the north star cup,"Game, Shounen",Special,1,8.09,13901
11135,hybrid child,"Drama, Historical, Romance, Sci-Fi, Shounen Ai",OVA,4,8.09,26036
5781,isekai no seikishi monogatari,"Action, Comedy, Ecchi, Fantasy, Harem, Mecha, School",OVA,13,8.09,72021
13767,junjou romantica ova,"Comedy, Drama, Romance, Shounen Ai",OVA,2,8.09,23192
5678,kobato,"Comedy, Drama, Fantasy",TV,24,8.09,88986
6774,kuuchuu buranko,"Comedy, Drama, Psychological, Seinen",TV,11,8.09,41521
1089,macross do you remember love,"Action, Mecha, Military, Music, Romance, Sci-Fi, Space",Movie,1,8.09,19240
25161,one piece d2y ace no shi wo koete luffy nakama tono chikai,"Adventure, Comedy, Fantasy, Shounen",Special,1,8.09,30516
995,prince of tennis the national tournament,"Action, Comedy, Shounen, Sports",OVA,13,8.09,25170
2752,prince of tennis the national tournament semifinals,"Action, Comedy, Sports",OVA,6,8.09,21186
15,eyeshield 21,"Action, Comedy, Shounen, Sports",TV,145,8.08,83648
122,full moon wo sagashite,"Comedy, Drama, Music, Romance, Shoujo, Supernatural",TV,52,8.08,59374
29095,grisaia no rakuen,"Drama, Harem, Psychological, Romance",TV,10,8.08,111962
1594,jigoku shoujo futakomori,"Horror, Mystery, Psychological, Supernatural",TV,26,8.08,79816
3092,junjou romantica,"Comedy, Drama, Romance, Shounen Ai",TV,12,8.08,117910
10721,mawaru penguindrum,"Comedy, Drama, Mystery, Psychological",TV,24,8.08,156689
16395,sket dance ova,"Comedy, School, Shounen",OVA,1,8.08,11342
3588,soul eater,"Action, Adventure, Comedy, Fantasy, Shounen, Supernatural",TV,51,8.08,580184
4106,trigun badlands rumble,"Action, Comedy, Sci-Fi",Movie,1,8.08,68181
387,haibane renmei,"Drama, Fantasy, Mystery, Psychological, Slice of Life",TV,13,8.07,120731
16916,kuroko no basket tip off,"Comedy, School, Shounen, Sports",Special,1,8.07,41760
1088,macross,"Action, Mecha, Military, Music, Romance, Sci-Fi, Space",TV,36,8.07,44157
10620,mirai nikki tv,"Action, Mystery, Psychological, Shounen, Supernatural, Thriller",TV,26,8.07,657190
2143,saiyuuki reload burial,"Action, Adventure, Drama, Fantasy, Shoujo",OVA,3,8.07,6554
6582,tentai senshi sunred 2nd season,"Comedy, Parody, Seinen, Super Power",TV,26,8.07,4584
2158,terra e tv,"Action, Drama, Military, Sci-Fi, Space",TV,24,8.07,36941
22319,tokyo ghoul,"Action, Drama, Horror, Mystery, Psychological, Seinen, Supernatural",TV,12,8.07,618056
11113,usagi drop specials,"Josei, Slice of Life",Special,4,8.07,36351
6586,yumeiro pâtissière,"Kids, School, Shoujo",TV,50,8.07,36921
66,azumanga daioh,"Comedy, School, Slice of Life",TV,26,8.06,170901
8142,colorful movie,"Drama, Slice of Life, Supernatural",Movie,1,8.06,63263
6438,detective conan ova  the stranger in 1 years,"Adventure, Comedy, Mystery, Police, Shounen",OVA,1,8.06,9649
33032,drifters special edition,"Action, Adventure, Comedy, Fantasy, Historical, Samurai, Seinen",OVA,1,8.06,9807
227,flcl,"Action, Comedy, Dementia, Mecha, Parody, Sci-Fi",OVA,6,8.06,305165
73,full metal panic the second raid,"Action, Mecha, Military",TV,13,8.06,155340
4898,kuroshitsuji,"Action, Comedy, Demons, Fantasy, Historical, Shounen, Supernatural",TV,24,8.06,424919
19111,love live school idol project 2nd season,"Music, School, Slice of Life",TV,13,8.06,91864
7222,macross f movie 2 sayonara no tsubasa,"Action, Mecha, Military, Music, Romance, Sci-Fi, Space",Movie,1,8.06,17826
22097,magi sinbad no bouken,"Action, Adventure, Fantasy, Magic, Shounen",OVA,5,8.06,52351
15689,nekomonogatari kuro,"Comedy, Romance, Supernatural",TV,4,8.06,173264
957,saiunkoku monogatari,"Adventure, Comedy, Drama, Fantasy, Historical, Romance",TV,39,8.06,50951
24,school rumble,"Comedy, Romance, School, Shounen",TV,26,8.06,178553
33286,strike the blood ii,"Action, Ecchi, Fantasy, School, Shounen, Supernatural, Vampire",OVA,8,8.05,28220
849,suzumiya haruhi no yuuutsu,"Comedy, Mystery, Parody, School, Sci-Fi, Slice of Life",TV,14,8.06,428569
2623,flanders no inu movie,"Drama, Historical",Movie,1,8.05,8505
268,golden boy,"Adventure, Comedy, Ecchi",OVA,6,8.05,113040
29093,grisaia no meikyuu caprice no mayu ,Drama,Special,1,8.05,70039
427,kaleido star,"Comedy, Drama, Fantasy, Shoujo",TV,51,8.05,42253
4280,kara no kyoukai 4 garan no dou,"Action, Mystery, Supernatural, Thriller",Movie,1,8.05,103600
18429,lupin iii vs detective conan the movie,"Action, Comedy, Mystery, Shounen",Movie,1,8.05,10021
17549,non non biyori,"Comedy, School, Seinen, Slice of Life",TV,12,8.05,133475
26123,seitokai yakuindomo ova,"Comedy, School, Shounen, Slice of Life",OVA,6,8.05,26361
28,yakitate japan,"Comedy, Shounen",TV,69,8.05,50876
9513,beelzebub,"Action, Comedy, Demons, School, Shounen, Supernatural",TV,60,8.04,217752
14353,death billiards,"Drama, Game, Mystery, Psychological, Thriller",Movie,1,8.04,95690
8408,durarara specials,"Action, Comedy, Supernatural",Special,2,8.04,103105
13331,jormungand perfect order,"Action, Adventure, Seinen",TV,12,8.04,81951
4985,mahou shoujo lyrical nanoha the movie 1st,"Action, Comedy, Drama, Magic, Super Power",Movie,1,8.04,20433
29803,overlord,"Action, Adventure, Fantasy, Game, Magic, Supernatural",TV,13,8.04,244268
22,prince of tennis,"Action, Comedy, School, Shounen, Sports",TV,178,8.04,87643
2618,takarajima,"Adventure, Drama, Historical, Mystery",TV,26,8.04,5306
793,xxxholic movie manatsu no yoru no yume,"Comedy, Drama, Mystery, Psychological, Supernatural",Movie,1,8.04,41547
30279,yuru yuri san☆hai,"Comedy, School, Shoujo Ai, Slice of Life",TV,12,8.04,44335
28755,boruto naruto the movie,"Action, Comedy, Martial Arts, Shounen, Super Power",Movie,1,8.03,74690
10029,coquelicotzaka kara,"Historical, Romance, School, Shoujo",Movie,1,8.03,50689
2035,eikoku koi monogatari emma moldershen,"Drama, Historical, Romance, Seinen, Slice of Life",TV,12,8.03,11903
790,ergo proxy,"Mystery, Psychological, Sci-Fi",TV,23,8.03,265005
9289,hanasaku iroha,"Comedy, Drama, Seinen, Slice of Life",TV,26,8.03,150393
15809,hataraku maousama,"Comedy, Demons, Fantasy, Romance, Shounen",TV,13,8.03,409037
27989,hibike euphonium,"Drama, Music, School",TV,13,8.03,134694
5630,higashi no eden,"Action, Comedy, Drama, Mystery, Romance, Sci-Fi, Thriller",TV,11,8.03,276593
2829,ie naki ko remi,"Adventure, Drama, Historical, Slice of Life",TV,23,8.03,6528
30831,kono subarashii sekai ni shukufuku wo,"Adventure, Comedy, Fantasy, Supernatural",TV,10,8.03,244877
416,kurenai no buta,"Action, Adventure, Comedy, Drama, Historical, Military, Romance",Movie,1,8.03,74028
85,mobile suit zeta gundam,"Drama, Mecha, Military, Sci-Fi, Space",TV,50,8.03,28959
30240,prison school,"Comedy, Ecchi, Romance, School, Seinen",TV,12,8.03,227734
1254,saint seiya,"Adventure, Fantasy, Sci-Fi, Shounen",TV,114,8.03,70559
2605,sayonara zetsubou sensei,"Comedy, Parody, School",TV,12,8.03,174531
4163,seto no hanayome ova,"Comedy, Parody, Romance, School",OVA,2,8.03,31973
3228,zoku sayonara zetsubou sensei,"Comedy, Parody, School",TV,13,8.03,74040
1485,akachan to boku,"Comedy, Drama, Shoujo",TV,35,8.02,8353
6351,clannad after story  mou hitotsu no sekai kyouhen,"Drama, Romance, School",Special,1,8.02,138364
13119,hakuouki movie 2 shikon soukyuu,"Action, Drama, Historical, Josei, Samurai, Supernatural",Movie,1,8.03,9492
3782,kara no kyoukai 2 satsujin kousatsu zen,"Action, Mystery, Romance, Supernatural, Thriller",Movie,1,8.02,114415
